event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-02-03 12:04:03,NONE,34.9827983379364,0.7409755148592668,0.13601350784301758,0.7409755148592668,0,0,0,DETECTION
1,2,2026-02-03 12:04:03,NONE,35.040133237838745,0.9833984831822548,0.13021612167358398,0.9833984831822548,0,0,0,DETECTION
2,1,2026-02-03 12:04:05,NONE,37.2047061920166,0.7286654118776622,0.5562601089477539,0.7409755148592668,0,0,0,DETECTION
3,2,2026-02-03 12:04:05,NONE,37.21049976348877,0.9771417615623521,0.5610544681549072,0.9833984831822548,0,0,0,DETECTION
4,1,2026-02-03 12:04:07,NONE,39.08639574050903,0.6674554692918842,0.04244065284729004,0.7409755148592668,0,0,0,DETECTION
5,2,2026-02-03 12:04:07,NONE,39.09195923805237,0.883012651540273,0.022754669189453125,0.9833984831822548,0,0,0,DETECTION
6,1,2026-02-03 12:04:09,NONE,40.95017075538635,0.3826455333688052,0.11047697067260742,0.7409755148592668,0,0,0,DETECTION
7,2,2026-02-03 12:04:09,NONE,41.01347470283508,0.5089851201883057,0.1057136058807373,0.9833984831822548,0,0,0,DETECTION
8,1,2026-02-03 12:04:11,NONE,43.39091348648071,0.44662918853009015,0.08152365684509277,0.7409755148592668,0,0,0,DETECTION
9,2,2026-02-03 12:04:11,NONE,43.44388246536255,0.5507242718240309,0.0765845775604248,0.9833984831822548,0,0,0,DETECTION
10,1,2026-02-03 12:04:14,NONE,45.70897150039673,0.45298117686007444,0.06369709968566895,0.7409755148592668,0,0,0,DETECTION
11,2,2026-02-03 12:04:14,NONE,45.715025663375854,0.5391276905150124,0.056993722915649414,0.9833984831822548,0,0,0,DETECTION
12,1,2026-02-03 12:04:16,NONE,47.75068020820618,0.4401491789254358,0.3100016117095947,0.7409755148592668,0,0,0,DETECTION
13,2,2026-02-03 12:04:16,NONE,47.85966897010803,0.5331718981028165,0.30547261238098145,0.9833984831822548,0,0,0,DETECTION
14,1,2026-02-03 12:04:18,NONE,50.201900243759155,0.31311683351554725,0.31731104850769043,0.7409755148592668,0,0,0,DETECTION
