event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-05-04 14:21:50,PATH_DEVIATION,20.53099775314331,0.8608525110450372,0.2872731685638428,0.8608525110450372,0,0,0,DETECTION
1,1,2026-05-04 14:21:50,PATH_DEVIATION,20.53099775314331,0.8608525110450372,0.2872731685638428,0.8608525110450372,0,0,0,START
2,2,2026-05-04 14:21:50,PATH_DEVIATION,20.72632145881653,1.1711583115337847,0.2697174549102783,1.1711583115337847,0,0,1,DETECTION
3,2,2026-05-04 14:21:50,PATH_DEVIATION,20.72632145881653,1.1711583115337847,0.2697174549102783,1.1711583115337847,0,0,1,START
4,1,2026-05-04 14:21:51,PATH_DEVIATION,21.627586126327515,0.886735549480383,0.2419600486755371,0.886735549480383,0,0,0,DETECTION
5,2,2026-05-04 14:21:51,PATH_DEVIATION,21.63269066810608,1.2093137094374196,0.2275395393371582,1.2093137094374196,0,0,1,DETECTION
6,1,2026-05-04 14:21:51,PATH_DEVIATION,22.330636501312256,0.8666009118620315,0.3435046672821045,0.886735549480383,0,1.096588373184204,0,DETECTION
7,2,2026-05-04 14:21:51,PATH_DEVIATION,22.335034132003784,1.1876533206735331,0.3278162479400635,1.2093137094374196,0,0.9063692092895508,1,DETECTION
8,1,2026-05-04 14:21:52,PATH_DEVIATION,23.078253269195557,0.852179536819458,0.49431586265563965,0.886735549480383,0,1.7996387481689453,0,DETECTION
9,2,2026-05-04 14:21:52,PATH_DEVIATION,23.082889795303345,1.18039145984436,0.47930455207824707,1.2093137094374196,0,1.6087126731872559,1,DETECTION
10,1,2026-05-04 14:21:53,PATH_DEVIATION,23.83016061782837,0.859198822961029,0.04712247848510742,0.886735549480383,0,2.547255516052246,0,DETECTION
11,2,2026-05-04 14:21:53,PATH_DEVIATION,23.835267066955566,1.1535021656751079,0.0424044132232666,1.2093137094374196,0,2.3565683364868164,1,DETECTION
12,1,2026-05-04 14:21:54,PATH_DEVIATION,24.577592611312866,0.858269773460804,0.19082021713256836,0.886735549480383,0,3.2991628646850586,0,DETECTION
13,2,2026-05-04 14:21:54,PATH_DEVIATION,24.58363699913025,1.1701706578001552,0.18598055839538574,1.2093137094374196,0,3.108945608139038,1,DETECTION
14,1,2026-05-04 14:21:54,PATH_DEVIATION,25.352097749710083,0.8527389188576835,0.3697829246520996,0.886735549480383,0,4.046594858169556,0,DETECTION
15,2,2026-05-04 14:21:54,PATH_DEVIATION,25.35742449760437,1.1691970418868038,0.36495327949523926,1.2093137094374196,0,3.8573155403137207,1,DETECTION
16,1,2026-05-04 14:21:55,PATH_DEVIATION,26.19776177406311,0.795326417323889,0.009343385696411133,0.886735549480383,0,4.8210999965667725,0,DETECTION
17,2,2026-05-04 14:21:55,PATH_DEVIATION,26.288278579711914,1.065331185094211,0.004091024398803711,1.2093137094374196,0,4.631103038787842,1,DETECTION
18,1,2026-05-04 14:21:56,PATH_DEVIATION,27.182372570037842,0.7175385578515016,0.3929457664489746,0.886735549480383,0,5.6667640209198,0,DETECTION
19,2,2026-05-04 14:21:56,PATH_DEVIATION,27.186912059783936,0.9661488470223452,0.3879082202911377,1.2093137094374196,0,5.561957120895386,0,DETECTION
20,1,2026-05-04 14:21:57,PATH_DEVIATION,28.11467218399048,0.4662852800317669,0.13294577598571777,0.886735549480383,0,6.651374816894531,0,DETECTION
21,2,2026-05-04 14:21:57,PATH_DEVIATION,28.1205153465271,0.6301670742034912,0.12797808647155762,1.2093137094374196,0,6.460590600967407,0,DETECTION
22,1,2026-05-04 14:21:58,PATH_DEVIATION,28.97202157974243,0.3208311902970572,0.3873417377471924,0.886735549480383,0,7.583674430847168,0,DETECTION
23,2,2026-05-04 14:21:58,PATH_DEVIATION,28.97547221183777,0.4375204515457153,0.38236403465270996,1.2093137094374196,0,7.394193887710571,0,DETECTION
24,1,2026-05-04 14:21:59,NONE,29.905229330062866,0.09771384990112503,0.11682915687561035,0.886735549480383,0,8.441023826599121,0,DETECTION
25,1,2026-05-04 14:21:59,NONE,29.905229330062866,0.09771384990112503,0.11682915687561035,0.886735549480383,0,9.374231576919556,0,END
26,2,2026-05-04 14:21:59,NONE,29.91318416595459,0.12960643291473384,0.11185336112976074,1.2093137094374196,0,8.24915075302124,0,DETECTION
27,2,2026-05-04 14:21:59,NONE,29.91318416595459,0.12960643291473384,0.11185336112976074,1.2093137094374196,0,9.186862707138062,0,END
28,1,2026-05-04 14:22:00,NONE,30.875040769577026,0.03104349588523003,0.48932862281799316,0.886735549480383,0,9.374231576919556,0,DETECTION
