timestamp,drone_id,x,y,z,controller,distance_to_path,data_age_seconds,hijack_detected,anomaly_type,max_path_deviation,telemetry_loss_duration,time_to_first_anomaly,hijack_duration
2026-02-03 12:04:03.336,1,0.5697397589683533,-1.96127188205719,0.45685166120529175,CTR-7F3A9C,0.7409755148592668,0.13601350784301758,0,NONE,0.7409755148592668,0,0,0
2026-02-03 12:04:03.394,2,-0.3863007426261902,-1.9068034887313843,0.46572282910346985,CTR-7F3A9C,0.9833984831822548,0.13021612167358398,0,NONE,0.9833984831822548,0,0,0
2026-02-03 12:04:05.559,1,0.5910249948501587,-1.9431804418563843,1.0909773111343384,CTR-7F3A9C,0.7286654118776622,0.5562601089477539,0,NONE,0.7409755148592668,0,0,0
2026-02-03 12:04:05.564,2,-0.3982456624507904,-1.9018292427062988,1.0799238681793213,CTR-7F3A9C,0.9771417615623521,0.5610544681549072,0,NONE,0.9833984831822548,0,0,0
2026-02-03 12:04:07.440,1,0.5522716045379639,-1.8898539543151855,1.0606305599212646,CTR-7F3A9C,0.6674554692918842,0.04244065284729004,0,NONE,0.7409755148592668,0,0,0
2026-02-03 12:04:07.446,2,-0.401653528213501,-1.8075188398361206,1.0593595504760742,CTR-7F3A9C,0.883012651540273,0.022754669189453125,0,NONE,0.9833984831822548,0,0,0
2026-02-03 12:04:09.304,1,0.48332709074020386,-1.6134624481201172,1.0336109399795532,CTR-7F3A9C,0.3826455333688052,0.11047697067260742,0,NONE,0.7409755148592668,0,0,0
2026-02-03 12:04:09.367,2,-0.44623658061027527,-1.4361376762390137,1.040495753288269,CTR-7F3A9C,0.5089851201883057,0.1057136058807373,0,NONE,0.9833984831822548,0,0,0
2026-02-03 12:04:11.745,1,0.4037794768810272,-1.2591017484664917,1.0188477039337158,CTR-7F3A9C,0.44662918853009015,0.08152365684509277,0,NONE,0.7409755148592668,0,0,0
2026-02-03 12:04:11.797,2,-0.4905587136745453,-0.967569887638092,1.0216692686080933,CTR-7F3A9C,0.5507242718240309,0.0765845775604248,0,NONE,0.9833984831822548,0,0,0
2026-02-03 12:04:14.062,1,0.3970760703086853,-1.2327985763549805,1.016945242881775,CTR-7F3A9C,0.45298117686007444,0.06369709968566895,0,NONE,0.7409755148592668,0,0,0
2026-02-03 12:04:14.068,2,-0.5009123086929321,-0.9234328269958496,1.0089150667190552,CTR-7F3A9C,0.5391276905150124,0.056993722915649414,0,NONE,0.9833984831822548,0,0,0
2026-02-03 12:04:16.104,1,0.4098570644855499,-1.2376556396484375,1.0149154663085938,CTR-7F3A9C,0.4401491789254358,0.3100016117095947,0,NONE,0.7409755148592668,0,0,0
2026-02-03 12:04:16.213,2,-0.5068355202674866,-0.927187442779541,1.0078669786453247,CTR-7F3A9C,0.5331718981028165,0.30547261238098145,0,NONE,0.9833984831822548,0,0,0
