timestamp,drone_id,x,y,z,controller,distance_to_path,data_age_seconds,hijack_detected,hijack_duration,max_path_deviation,data_loss_duration,success_metric,anomaly_type
2026-01-22 14:05:02.281,1,0.6444305777549744,-1.9702041149139404,0.0090861851349473,CTR-7F3A9C,0.7700288025644766,0.10894179344177246,False,0,0,0,0,NONE
2026-01-22 14:05:02.347,2,-0.5298261046409607,-1.910943865776062,0.00915208738297224,CTR-7F3A9C,0.9813972000784077,0.11427092552185059,False,0,0,0,0,NONE
2026-01-22 14:05:03.013,1,0.6387386322021484,-1.9819062948226929,0.049359336495399475,CTR-7F3A9C,0.7793722376395564,0.24351000785827637,False,0,0.7700288025644766,0,0,NONE
2026-01-22 14:05:03.018,2,-0.5547196269035339,-1.9271516799926758,0.04500679299235344,CTR-7F3A9C,0.9986519466163762,0.23926925659179688,False,0,0.9813972000784077,0,0,NONE
2026-01-22 14:05:03.553,1,0.6429651379585266,-1.9749956130981445,0.42500534653663635,CTR-7F3A9C,0.7741127886404688,0.18114066123962402,False,0,0.7793722376395564,0,0,NONE
2026-01-22 14:05:03.637,2,-0.5475055575370789,-1.936157464981079,0.4150767922401428,CTR-7F3A9C,1.0072783241656993,0.17673087120056152,True,0,0.9986519466163762,0,1,PATH_DEVIATION
2026-01-22 14:05:04.577,1,0.6437453627586365,-1.9816683530807495,1.041398048400879,CTR-7F3A9C,0.7806944010480994,0.02160787582397461,False,0,0.7793722376395564,0,0,NONE
2026-01-22 14:05:04.580,2,-0.5201976299285889,-1.9091497659683228,1.0406098365783691,CTR-7F3A9C,0.979358059368765,0.016320228576660156,False,0.09276080131530762,1.0072783241656993,0,0,NONE
2026-01-22 14:05:05.389,1,0.6260040402412415,-1.9753377437591553,1.0716768503189087,CTR-7F3A9C,0.7692850080445932,0.2260913848876953,False,0,0.7806944010480994,0,0,NONE
2026-01-22 14:05:05.393,2,-0.5232003927230835,-1.9062604904174805,1.079134225845337,CTR-7F3A9C,0.9765361249706458,0.21107816696166992,False,0.09276080131530762,1.0072783241656993,0,0,NONE
2026-01-22 14:05:06.014,1,0.6309713125228882,-1.9762789011001587,1.0822089910507202,CTR-7F3A9C,0.7716568974705034,0.23913240432739258,False,0,0.7806944010480994,0,0,NONE
2026-01-22 14:05:06.018,2,-0.5248079299926758,-1.914811611175537,1.0807700157165527,CTR-7F3A9C,0.9851240241191354,0.2444469928741455,False,0.09276080131530762,1.0072783241656993,0,0,NONE
