event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-05-05 11:39:45,NONE,35.3204505443573,0.009244586825370799,0.23252415657043457,0.009244586825370799,0,0,0,DETECTION
1,2,2026-05-05 11:39:45,NONE,35.492605447769165,0.004125335216522197,0.35344576835632324,0.004125335216522197,0,0,0,DETECTION
2,1,2026-05-05 11:39:47,NONE,36.58808732032776,0.03716483873493652,0.376983642578125,0.03716483873493652,0,0,0,DETECTION
3,2,2026-05-05 11:39:47,NONE,36.5970561504364,0.019846126056238336,0.4941573143005371,0.019846126056238336,0,0,0,DETECTION
4,1,2026-05-05 11:39:47,NONE,37.519205808639526,0.002715517282485952,0.11915254592895508,0.03716483873493652,0,0,0,DETECTION
5,2,2026-05-05 11:39:47,NONE,37.52399182319641,0.013919093846276818,0.23224496841430664,0.019846126056238336,0,0,0,DETECTION
6,1,2026-05-05 11:39:48,NONE,38.374889850616455,0.00966502308845521,0.3565800189971924,0.03716483873493652,0,0,0,DETECTION
7,2,2026-05-05 11:39:48,NONE,38.37942409515381,0.005687321801437564,0.4924356937408447,0.019846126056238336,0,0,0,DETECTION
8,1,2026-05-05 11:39:49,NONE,39.23330211639404,0.012440387606620779,0.027762889862060547,0.03716483873493652,0,0,0,DETECTION
9,2,2026-05-05 11:39:49,NONE,39.237342834472656,0.008212379217147847,0.14742279052734375,0.019846126056238336,0,0,0,DETECTION
10,1,2026-05-05 11:39:50,NONE,40.18407726287842,0.00622629702091218,0.37648987770080566,0.03716483873493652,0,0,0,DETECTION
11,2,2026-05-05 11:39:50,NONE,40.19087076187134,0.004606761932373027,0.5002827644348145,0.019846126056238336,0,0,0,DETECTION
12,1,2026-05-05 11:39:51,NONE,41.07249355316162,0.015726547241210947,0.06722044944763184,0.03716483873493652,0,0,0,DETECTION
13,2,2026-05-05 11:39:51,NONE,41.15612483024597,0.005371592044830342,0.19186878204345703,0.019846126056238336,0,0,0,DETECTION
14,1,2026-05-05 11:39:52,NONE,42.06618618965149,0.004192139506340037,0.458254337310791,0.03716483873493652,0,0,0,DETECTION
15,2,2026-05-05 11:39:52,NONE,42.071524143218994,0.004166790246963481,0.5853216648101807,0.019846126056238336,0,0,0,DETECTION
16,1,2026-05-05 11:39:53,NONE,42.92192006111145,0.0026323753595352273,0.11821651458740234,0.03716483873493652,0,0,0,DETECTION
17,2,2026-05-05 11:39:53,NONE,42.93036651611328,0.004903533458709697,0.23176169395446777,0.019846126056238336,0,0,0,DETECTION
18,1,2026-05-05 11:39:54,NONE,43.976556062698364,0,0.36679911613464355,0.03716483873493652,0,0,0,DETECTION
19,2,2026-05-05 11:39:54,NONE,43.979910373687744,0.0027863895893097124,0.4792060852050781,0.019846126056238336,0,0,0,DETECTION
20,1,2026-05-05 11:39:55,NONE,44.967156648635864,0.06928230285644532,0.3589012622833252,0.06928230285644532,0,0,0,DETECTION
21,2,2026-05-05 11:39:55,NONE,45.07410001754761,0,0.48296022415161133,0.019846126056238336,0,0,0,DETECTION
22,1,2026-05-05 11:39:56,NONE,46.02948451042175,0.02547179698944091,0.22809720039367676,0.06928230285644532,0,0,0,DETECTION
