event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-05-05 11:50:59,NONE,25.143336534500122,0.00810930450157837,0.2988700866699219,0.00810930450157837,0,0,0,DETECTION
1,2,2026-05-05 11:50:59,NONE,25.322394847869873,0.02927829149579426,0.30385756492614746,0.02927829149579426,0,0,0,DETECTION
2,1,2026-05-05 11:51:00,NONE,26.36085271835327,0.015030553785126367,0.41866517066955566,0.015030553785126367,0,0,0,DETECTION
3,2,2026-05-05 11:51:00,NONE,26.365832805633545,0.04629610323806267,0.40120577812194824,0.04629610323806267,0,0,0,DETECTION
4,1,2026-05-05 11:51:01,NONE,27.298539638519287,0.008025236620868095,0.15453243255615234,0.015030553785126367,0,0,0,DETECTION
5,2,2026-05-05 11:51:01,NONE,27.30812406539917,0.039014099064120136,0.13940000534057617,0.04629610323806267,0,0,0,DETECTION
6,1,2026-05-05 11:51:02,NONE,28.256887674331665,0.017111551360801957,0.5112457275390625,0.017111551360801957,0,0,0,DETECTION
7,2,2026-05-05 11:51:02,NONE,28.261691093444824,0.040489761110093024,0.4965541362762451,0.04629610323806267,0,0,0,DETECTION
8,1,2026-05-05 11:51:03,NONE,29.143187284469604,0.00968317261028796,0.20046663284301758,0.017111551360801957,0,0,0,DETECTION
9,2,2026-05-05 11:51:03,NONE,29.146994829177856,0.029520723293215537,0.19550132751464844,0.04629610323806267,0,0,0,DETECTION
10,1,2026-05-05 11:51:04,NONE,30.020546197891235,0.001540820598602305,0.4778480529785156,0.017111551360801957,0,0,0,DETECTION
11,2,2026-05-05 11:51:04,NONE,30.02611017227173,0.025415607690811137,0.472442626953125,0.04629610323806267,0,0,0,DETECTION
12,1,2026-05-05 11:51:05,NONE,30.91491961479187,0.00043329179286957786,0.17221784591674805,0.017111551360801957,0,0,0,DETECTION
13,2,2026-05-05 11:51:05,NONE,31.000357151031494,0.014617838859558085,0.16796088218688965,0.04629610323806267,0,0,0,DETECTION
14,1,2026-05-05 11:51:06,NONE,32.12043881416321,0.011434088945388804,0.1782827377319336,0.017111551360801957,0,0,0,DETECTION
15,2,2026-05-05 11:51:06,NONE,32.124411821365356,0.01364625334739683,0.1735074520111084,0.04629610323806267,0,0,0,DETECTION
16,1,2026-05-05 11:51:07,NONE,33.00831055641174,0.030114527344703684,0.46575164794921875,0.030114527344703684,0,0,0,DETECTION
17,2,2026-05-05 11:51:07,NONE,33.013285636901855,0.014724441766738872,0.46036815643310547,0.04629610323806267,0,0,0,DETECTION
18,1,2026-05-05 11:51:08,NONE,33.9554328918457,0,0.1347041130065918,0.030114527344703684,0,0,0,DETECTION
19,2,2026-05-05 11:51:08,NONE,34.03213906288147,0,0.12928986549377441,0.04629610323806267,0,0,0,DETECTION
20,1,2026-05-05 11:51:09,NONE,35.043179750442505,0.012137141080635759,0.09370875358581543,0.030114527344703684,0,0,0,DETECTION
21,2,2026-05-05 11:51:09,NONE,35.04718995094299,0.0017520742135531176,0.08917951583862305,0.04629610323806267,0,0,0,DETECTION
22,1,2026-05-05 11:51:10,NONE,35.86386966705322,0.012382894124021956,0.31941986083984375,0.030114527344703684,0,0,0,DETECTION
23,2,2026-05-05 11:51:10,NONE,35.86767292022705,0.007596963501818919,0.31401634216308594,0.04629610323806267,0,0,0,DETECTION
24,1,2026-05-05 11:51:10,NONE,36.7170090675354,0.007131741370555156,0.5761163234710693,0.030114527344703684,0,0,0,DETECTION
25,2,2026-05-05 11:51:10,NONE,36.78032374382019,0.003216557502746631,0.5712921619415283,0.04629610323806267,0,0,0,DETECTION
26,1,2026-05-05 11:51:11,NONE,37.67339873313904,0.007579793930053702,0.3290085792541504,0.030114527344703684,0,0,0,DETECTION
27,2,2026-05-05 11:51:11,NONE,37.676825761795044,0.010968636617428014,0.32375001907348633,0.04629610323806267,0,0,0,DETECTION
28,1,2026-05-05 11:51:12,NONE,38.41293907165527,0.007471545986725954,0.46970319747924805,0.030114527344703684,0,0,0,DETECTION
29,2,2026-05-05 11:51:12,NONE,38.4163863658905,0.005914764974310997,0.4647245407104492,0.04629610323806267,0,0,0,DETECTION
30,1,2026-05-05 11:51:13,NONE,39.18690896034241,0.005870113372802743,0.04068946838378906,0.030114527344703684,0,0,0,DETECTION
31,2,2026-05-05 11:51:13,NONE,39.19212508201599,0.003290884494781543,0.03544211387634277,0.04629610323806267,0,0,0,DETECTION
32,1,2026-05-05 11:51:14,NONE,40.03270983695984,0.007755765914917001,0.2881627082824707,0.030114527344703684,0,0,0,DETECTION
33,2,2026-05-05 11:51:14,NONE,40.03764081001282,0.006308369636535693,0.2834608554840088,0.04629610323806267,0,0,0,DETECTION
34,1,2026-05-05 11:51:15,NONE,40.92329263687134,0.0023239946365356534,0.57802414894104,0.030114527344703684,0,0,0,DETECTION
35,2,2026-05-05 11:51:15,NONE,40.929147243499756,0.0007107186317444336,0.5725505352020264,0.04629610323806267,0,0,0,DETECTION
36,1,2026-05-05 11:51:16,NONE,41.884260416030884,0.006220231056213388,0.34043073654174805,0.030114527344703684,0,0,0,DETECTION
37,2,2026-05-05 11:51:16,NONE,41.96146869659424,0.02200894832611089,0.33475399017333984,0.04629610323806267,0,0,0,DETECTION
38,1,2026-05-05 11:51:17,NONE,43.10824179649353,0,0.2892189025878906,0.030114527344703684,0,0,0,DETECTION
39,2,2026-05-05 11:51:17,NONE,43.18342161178589,0,0.28433704376220703,0.04629610323806267,0,0,0,DETECTION
40,1,2026-05-05 11:51:18,NONE,44.010963678359985,0.005416641235351571,0.0702962875366211,0.030114527344703684,0,0,0,DETECTION
41,2,2026-05-05 11:51:18,NONE,44.014928579330444,0.004498891830444385,0.06612205505371094,0.04629610323806267,0,0,0,DETECTION
42,1,2026-05-05 11:51:19,NONE,44.991782426834106,0.001437276675965789,0.4443950653076172,0.030114527344703684,0,0,0,DETECTION
43,2,2026-05-05 11:51:19,NONE,44.997554302215576,0.004414892753863057,0.4393317699432373,0.04629610323806267,0,0,0,DETECTION
44,1,2026-05-05 11:51:20,NONE,46.02848219871521,0.008786568641662607,0.28087377548217773,0.030114527344703684,0,0,0,DETECTION
45,2,2026-05-05 11:51:20,NONE,46.03356456756592,0.0023007464408874023,0.27596497535705566,0.04629610323806267,0,0,0,DETECTION
46,1,2026-05-05 11:51:21,NONE,47.104506969451904,0.003391375541687003,0.1579592227935791,0.030114527344703684,0,0,0,DETECTION
47,2,2026-05-05 11:51:21,NONE,47.18736457824707,0.006256587505340527,0.15269899368286133,0.04629610323806267,0,0,0,DETECTION
48,1,2026-05-05 11:51:22,NONE,48.45814490318298,0.0011920833587646396,0.3156766891479492,0.030114527344703684,0,0,0,DETECTION
49,2,2026-05-05 11:51:22,NONE,48.46437859535217,0.006588585491326865,0.30224037170410156,0.04629610323806267,0,0,0,DETECTION
50,1,2026-05-05 11:51:23,NONE,49.561373472213745,5.091190338135654e-05,0.21674203872680664,0.030114527344703684,0,0,0,DETECTION
51,2,2026-05-05 11:51:23,NONE,49.565356969833374,0.0007211637496947754,0.21240854263305664,0.04629610323806267,0,0,0,DETECTION
52,1,2026-05-05 11:51:24,NONE,50.74210524559021,0.004871497154235849,0.1959822177886963,0.030114527344703684,0,0,0,DETECTION
53,2,2026-05-05 11:51:24,NONE,50.74772238731384,0.0007520246505737793,0.19087815284729004,0.04629610323806267,0,0,0,DETECTION
54,1,2026-05-05 11:51:26,NONE,52.10201859474182,0.01597071562180308,0.36199951171875,0.030114527344703684,0,0,0,DETECTION
55,2,2026-05-05 11:51:26,NONE,52.105857133865356,0.002521939277648877,0.3578057289123535,0.04629610323806267,0,0,0,DETECTION
56,1,2026-05-05 11:51:27,NONE,53.25561881065369,0.012189894822106438,0.31563830375671387,0.030114527344703684,0,0,0,DETECTION
57,2,2026-05-05 11:51:27,NONE,53.34788227081299,0.007062501907348584,0.31043124198913574,0.04629610323806267,0,0,0,DETECTION
58,1,2026-05-05 11:51:28,NONE,54.744272232055664,0.014763822555541983,0.5966832637786865,0.030114527344703684,0,0,0,DETECTION
59,2,2026-05-05 11:51:28,NONE,54.74804377555847,0.003234512805938672,0.6014358997344971,0.04629610323806267,0,0,0,DETECTION
60,1,2026-05-05 11:51:30,NONE,55.99041533470154,0.016551265716552743,0.04011392593383789,0.030114527344703684,0,0,0,DETECTION
61,2,2026-05-05 11:51:30,NONE,55.99418377876282,0.004567373498928295,0.04555916786193848,0.04629610323806267,0,0,0,DETECTION
62,1,2026-05-05 11:51:31,NONE,57.37191462516785,0.012132058143615732,0.2190086841583252,0.030114527344703684,0,0,0,DETECTION
63,2,2026-05-05 11:51:31,NONE,57.37831401824951,0.002457134723663379,0.21445178985595703,0.04629610323806267,0,0,0,DETECTION
64,1,2026-05-05 11:51:32,NONE,58.693697452545166,0.009107718467712411,0.34998416900634766,0.030114527344703684,0,0,0,DETECTION
65,2,2026-05-05 11:51:32,NONE,58.796367168426514,0.0035250115394592774,0.33519458770751953,0.04629610323806267,0,0,0,DETECTION
66,1,2026-05-05 11:51:34,NONE,60.15771126747131,0.006681113404797726,0.0184328556060791,0.030114527344703684,0,0,0,DETECTION
67,2,2026-05-05 11:51:34,NONE,60.1631121635437,0.004213553291630567,0.013072013854980469,0.04629610323806267,0,0,0,DETECTION
68,1,2026-05-05 11:51:35,NONE,61.53966474533081,0.003912320137023917,0.19953036308288574,0.030114527344703684,0,0,0,DETECTION
69,2,2026-05-05 11:51:35,NONE,61.54400587081909,0.008095688819885205,0.19434738159179688,0.04629610323806267,0,0,0,DETECTION
70,1,2026-05-05 11:51:36,NONE,62.645118713378906,0.003676582702838343,0.09414172172546387,0.030114527344703684,0,0,0,DETECTION
71,2,2026-05-05 11:51:36,NONE,62.64949679374695,0.0025632309913635742,0.09953951835632324,0.04629610323806267,0,0,0,DETECTION
72,1,2026-05-05 11:51:38,NONE,64.01860117912292,0.000821242332458505,0.2835249900817871,0.030114527344703684,0,0,0,DETECTION
73,2,2026-05-05 11:51:38,NONE,64.13231539726257,0.0006007778394999354,0.26845240592956543,0.04629610323806267,0,0,0,DETECTION
74,1,2026-05-05 11:51:39,NONE,65.44472050666809,0.005608549118041983,0.5009729862213135,0.030114527344703684,0,0,0,DETECTION
75,2,2026-05-05 11:51:39,NONE,65.45103240013123,0.002110726833343457,0.4954066276550293,0.04629610323806267,0,0,0,DETECTION
76,1,2026-05-05 11:51:40,NONE,66.69767427444458,0.001518239974975577,0.5596132278442383,0.030114527344703684,0,0,0,DETECTION
77,2,2026-05-05 11:51:40,NONE,66.70185542106628,0.003926829804074938,0.555264949798584,0.04629610323806267,0,0,0,DETECTION
