event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-02-05 09:22:07,NONE,44.9523401260376,0.718352872792324,0.5715186595916748,0.718352872792324,0,0,0,DETECTION
1,2,2026-02-05 09:22:07,PATH_DEVIATION,45.053362131118774,1.0296066809129258,0.5560216903686523,1.0296066809129258,0,0,1,DETECTION
2,2,2026-02-05 09:22:07,PATH_DEVIATION,45.053362131118774,1.0296066809129258,0.5560216903686523,1.0296066809129258,0,0,1,START
3,1,2026-02-05 09:22:10,NONE,47.66520357131958,0.7222036984492847,0.2889854907989502,0.7222036984492847,0,0,0,DETECTION
4,2,2026-02-05 09:22:10,NONE,47.6725218296051,0.9938357849240744,0.271481990814209,1.0296066809129258,0,0,0,DETECTION
5,2,2026-02-05 09:22:10,NONE,47.6725218296051,0.9938357849240744,0.271481990814209,1.0296066809129258,0,2.619159698486328,0,END
6,1,2026-02-05 09:22:13,NONE,50.72113609313965,0.5001378889379782,0.31775379180908203,0.7222036984492847,0,0,0,DETECTION
7,2,2026-02-05 09:22:13,NONE,50.779353857040405,0.690765552583842,0.32193994522094727,1.0296066809129258,0,2.619159698486328,0,DETECTION
8,1,2026-02-05 09:22:16,NONE,53.95359706878662,0.4517952650984041,0.46900129318237305,0.7222036984492847,0,0,0,DETECTION
9,2,2026-02-05 09:22:16,NONE,54.06033730506897,0.5885865968010894,0.47620606422424316,1.0296066809129258,0,2.619159698486328,0,DETECTION
10,1,2026-02-05 09:22:19,NONE,56.84205389022827,0.4562594405569703,0.452695369720459,0.7222036984492847,0,0,0,DETECTION
11,2,2026-02-05 09:22:19,NONE,56.973783016204834,0.5386533050859079,0.4602961540222168,1.0296066809129258,0,2.619159698486328,0,DETECTION
12,1,2026-02-05 09:22:21,NONE,59.54213070869446,0.3808836438731708,0.14708781242370605,0.7222036984492847,0,0,0,DETECTION
13,2,2026-02-05 09:22:21,NONE,59.549182415008545,0.5482780406556635,0.15073204040527344,1.0296066809129258,0,2.619159698486328,0,DETECTION
14,1,2026-02-05 09:22:24,NONE,62.04462122917175,0.33841201286976935,0.1811203956604004,0.7222036984492847,0,0,0,DETECTION
15,2,2026-02-05 09:22:24,NONE,62.11249852180481,0.5461006380828862,0.17573213577270508,1.0296066809129258,0,2.619159698486328,0,DETECTION
16,1,2026-02-05 09:22:26,NONE,64.56504201889038,0.5364260440659111,0.37817931175231934,0.7222036984492847,0,0,0,DETECTION
17,2,2026-02-05 09:22:26,NONE,64.57141280174255,0.5440627919004515,0.3707289695739746,1.0296066809129258,0,2.619159698486328,0,DETECTION
18,1,2026-02-05 09:22:29,PATH_DEVIATION,67.09782338142395,1.4153926062619122,0.3670661449432373,1.4153926062619122,0,0,1,DETECTION
19,1,2026-02-05 09:22:29,PATH_DEVIATION,67.09782338142395,1.4153926062619122,0.3670661449432373,1.4153926062619122,0,0,1,START
20,2,2026-02-05 09:22:29,NONE,67.33567309379578,0.5379176620228145,0.3952667713165283,1.0296066809129258,0,2.619159698486328,0,DETECTION
21,1,2026-02-05 09:22:32,NONE,69.91566896438599,0.9475359014716669,0.32483649253845215,1.4153926062619122,0,0,0,DETECTION
22,1,2026-02-05 09:22:32,NONE,69.91566896438599,0.9475359014716669,0.32483649253845215,1.4153926062619122,0,2.817845582962036,0,END
23,2,2026-02-05 09:22:32,NONE,70.05442309379578,0.3545409421174367,0.33104562759399414,1.0296066809129258,0,2.619159698486328,0,DETECTION
24,1,2026-02-05 09:22:35,NONE,72.71526789665222,0.455512203982379,0.08109569549560547,1.4153926062619122,0,2.817845582962036,0,DETECTION
25,2,2026-02-05 09:22:35,NONE,72.76239156723022,0.5210035122388889,0.09654355049133301,1.0296066809129258,0,2.619159698486328,0,DETECTION
26,1,2026-02-05 09:22:37,PATH_DEVIATION,75.1055736541748,1.231803725232494,0.6710042953491211,1.4153926062619122,0,2.817845582962036,1,DETECTION
27,1,2026-02-05 09:22:37,PATH_DEVIATION,75.1055736541748,1.231803725232494,0.6710042953491211,1.4153926062619122,0,2.817845582962036,1,START
28,2,2026-02-05 09:22:37,NONE,75.24693989753723,0.5409141400670175,0.6784160137176514,1.0296066809129258,0,2.619159698486328,0,DETECTION
29,1,2026-02-05 09:22:41,PATH_DEVIATION,78.6664936542511,1.3892583897120445,0.5829112529754639,1.4153926062619122,0,2.817845582962036,1,DETECTION
30,2,2026-02-05 09:22:41,NONE,78.67520380020142,0.5371850073263097,0.5444691181182861,1.0296066809129258,0,2.619159698486328,0,DETECTION
31,1,2026-02-05 09:22:43,PATH_DEVIATION,81.38902544975281,1.3875756559235255,0.10233592987060547,1.4153926062619122,0,6.37876558303833,1,DETECTION
32,2,2026-02-05 09:22:43,PATH_DEVIATION,81.48687648773193,1.0968866601846672,0.09737491607666016,1.0968866601846672,0,2.619159698486328,1,DETECTION
33,2,2026-02-05 09:22:43,PATH_DEVIATION,81.48687648773193,1.0968866601846672,0.09737491607666016,1.0968866601846672,0,2.619159698486328,1,START
34,1,2026-02-05 09:22:47,PATH_DEVIATION,84.72823524475098,1.3748158432206665,0.03317999839782715,1.4153926062619122,0,9.101297378540039,1,DETECTION
35,2,2026-02-05 09:22:47,PATH_DEVIATION,84.84366130828857,1.0705456973641854,0.6049652099609375,1.0968866601846672,0,2.619159698486328,1,DETECTION
36,1,2026-02-05 09:22:50,PATH_DEVIATION,88.17322993278503,1.3656747493166344,0.48290586471557617,1.4153926062619122,0,12.440507173538208,1,DETECTION
37,2,2026-02-05 09:22:50,NONE,88.30173468589783,0.8972147877247577,0.46495771408081055,1.0968866601846672,0,5.975944519042969,0,DETECTION
38,2,2026-02-05 09:22:50,NONE,88.30173468589783,0.8972147877247577,0.46495771408081055,1.0968866601846672,0,9.434017896652222,0,END
39,1,2026-02-05 09:22:54,PATH_DEVIATION,91.7409040927887,1.3706931385006258,1.0999364852905273,1.4153926062619122,0,15.885501861572266,1,DETECTION
40,2,2026-02-05 09:22:54,PATH_DEVIATION,91.84051871299744,1.969851350051776,0.48084449768066406,1.969851350051776,0,9.434017896652222,1,DETECTION
41,2,2026-02-05 09:22:54,PATH_DEVIATION,91.84051871299744,1.969851350051776,0.48084449768066406,1.969851350051776,0,9.434017896652222,1,START
42,1,2026-02-05 09:22:57,PATH_DEVIATION,95.01677942276001,1.3819189334301651,0.7672641277313232,1.4153926062619122,0,19.453176021575928,1,DETECTION
43,2,2026-02-05 09:22:57,PATH_DEVIATION,95.08455038070679,2.01981293876092,0.15697360038757324,2.01981293876092,0,9.434017896652222,1,DETECTION
44,1,2026-02-05 09:23:00,PATH_DEVIATION,97.86696887016296,1.3886060187859741,0.011476993560791016,1.4153926062619122,0,22.72905135154724,1,DETECTION
