timestamp,drone_id,x,y,z,controller,distance_to_path,data_age_seconds,hijack_detected,anomaly_type,max_path_deviation,telemetry_loss_duration,time_to_first_anomaly,hijack_duration
2026-05-06 10:38:00.226,1,0.2207527607679367,-1.2148253917694092,1.0004750490188599,CTR-7F3A9C,0.009247239232063303,3.280151605606079,1,TELEMETRY_LOSS,0.04239796078329275,3.280151605606079,79.39781284332275,0.095123291015625
2026-05-06 10:38:12.263,2,-1.010062575340271,0.12596479058265686,0.9945929646492004,CTR-7F3A9C,0.9640352094173432,0.37904787063598633,1,PATH_DEVIATION,0.9640352094173432,0,91.43692326545715,0.0930938720703125
2026-05-06 10:38:14.382,2,-1.0034714937210083,-0.0003212743904441595,0.9999819397926331,CTR-7F3A9C,1.0903212743904442,0.1941366195678711,1,PATH_DEVIATION,1.0903212743904442,0,91.43692326545715,0.0003380775451660156
2026-05-06 10:38:16.120,2,-0.9816451072692871,0.07515289634466171,0.919672429561615,CTR-7F3A9C,1.0148471036553384,0.03280186653137207,1,PATH_DEVIATION,1.0903212743904442,0,91.43692326545715,0.0003609657287597656
2026-05-06 10:38:18.084,2,-1.0231361389160156,0.5193648338317871,0.6258257627487183,CTR-7F3A9C,0.570635166168213,0.2652149200439453,1,PATH_DEVIATION,1.0903212743904442,0,91.43692326545715,0.0003905296325683594
2026-05-06 10:38:45.832,2,-0.9287043213844299,0.6698342561721802,0.9979356527328491,CTR-7F3A9C,0.4201657438278199,0.3946070671081543,1,PATH_DEVIATION,1.0903212743904442,0,91.43692326545715,0.000499725341796875
2026-05-06 10:38:48.096,2,-0.6054858565330505,-0.8053358793258667,0.9966771006584167,CTR-7F3A9C,1.8953358793258668,0.286022424697876,1,PATH_DEVIATION,1.8953358793258668,0,91.43692326545715,0.0007011890411376953
2026-05-06 10:38:50.133,2,-0.3547631502151489,-1.791681170463562,1.0004431009292603,CTR-7F3A9C,2.881681170463562,0.47483015060424805,1,PATH_DEVIATION,2.881681170463562,0,91.43692326545715,0.0005772113800048828
2026-05-06 10:38:51.874,2,-0.29500463604927063,-2.1051993370056152,0.9980263710021973,CTR-7F3A9C,3.195199337005615,0.45936036109924316,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0003266334533691406
2026-05-06 10:38:54.035,2,-0.2848011255264282,-2.1048927307128906,0.995022177696228,CTR-7F3A9C,3.1948969606323554,0.18998312950134277,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0005466938018798828
2026-05-06 10:38:55.839,2,-0.2904600501060486,-2.0995728969573975,0.7134715914726257,CTR-7F3A9C,3.1895728969573973,0.15317296981811523,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0003631114959716797
2026-05-06 10:38:57.605,2,-0.2899046838283539,-2.0912082195281982,0.1057480052113533,CTR-7F3A9C,3.1812082209561416,0.20977544784545898,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0004525184631347656
2026-05-06 10:38:59.695,2,-0.3032777011394501,-2.0918655395507812,0.005153716076165438,CTR-7F3A9C,3.181865539550781,1.1101694107055664,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0005774497985839844
2026-05-06 10:39:01.529,2,-0.30570751428604126,-2.0931413173675537,0.006935517769306898,CTR-7F3A9C,3.1831413173675536,0.4636423587799072,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.00047850608825683594
2026-05-06 10:39:03.298,2,-0.3056967556476593,-2.093412160873413,0.00808874424546957,CTR-7F3A9C,3.183412160873413,0.48773622512817383,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0006418228149414062
2026-05-06 10:39:05.174,2,-0.3058837950229645,-2.0933268070220947,0.009105888195335865,CTR-7F3A9C,3.1833268070220946,0.5610947608947754,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0007677078247070312
2026-05-06 10:39:07.444,2,-0.30563855171203613,-2.0924715995788574,0.0033612011466175318,CTR-7F3A9C,3.1824715995788573,0.3621065616607666,1,PATH_DEVIATION,3.195199337005615,0,91.43692326545715,0.0005104541778564453
