event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-05-05 09:41:40,NONE,17.36585545539856,0.012121283419502348,0.08383822441101074,0.012121283419502348,0,0,0,DETECTION
1,2,2026-05-05 09:41:40,NONE,17.509326934814453,0.007360062599182149,0.06898880004882812,0.007360062599182149,0,0,0,DETECTION
2,1,2026-05-05 09:41:41,NONE,18.342212677001953,0.03583522649933471,0.5319852828979492,0.03583522649933471,0,0,0,DETECTION
3,2,2026-05-05 09:41:41,NONE,18.347411394119263,0.014786547779119589,0.5170438289642334,0.014786547779119589,0,0,0,DETECTION
4,1,2026-05-05 09:41:42,NONE,19.10093379020691,0.015126015981929043,0.07767891883850098,0.03583522649933471,0,0,0,DETECTION
5,2,2026-05-05 09:41:42,NONE,19.104806184768677,0.01031269086965229,0.08306694030761719,0.014786547779119589,0,0,0,DETECTION
6,1,2026-05-05 09:41:42,NONE,19.830008506774902,0.01956288539108018,0.20412254333496094,0.03583522649933471,0,0,0,DETECTION
7,2,2026-05-05 09:41:42,NONE,19.83650302886963,0.005840822982155361,0.20986342430114746,0.014786547779119589,0,0,0,DETECTION
8,1,2026-05-05 09:41:43,NONE,20.62340235710144,0.01309974046316402,0.40149998664855957,0.03583522649933471,0,0,0,DETECTION
9,2,2026-05-05 09:41:43,NONE,20.629495859146118,0.00046108007431028275,0.40679144859313965,0.014786547779119589,0,0,0,DETECTION
10,1,2026-05-05 09:41:44,NONE,21.39591073989868,0.02408229436610549,0.5736186504364014,0.03583522649933471,0,0,0,DETECTION
11,2,2026-05-05 09:41:44,NONE,21.400163888931274,0.00030855178833005814,0.5791523456573486,0.014786547779119589,0,0,0,DETECTION
12,1,2026-05-05 09:41:45,NONE,22.154595851898193,0.013076476762337225,0.13216423988342285,0.03583522649933471,0,0,0,DETECTION
13,2,2026-05-05 09:41:45,NONE,22.15910577774048,0.010574123859405538,0.13773798942565918,0.014786547779119589,0,0,0,DETECTION
14,1,2026-05-05 09:41:46,NONE,23.107787609100342,0.0156013262271881,0.4943735599517822,0.03583522649933471,0,0,0,DETECTION
15,2,2026-05-05 09:41:46,NONE,23.203445434570312,0.002584972381591777,0.4891996383666992,0.014786547779119589,0,0,0,DETECTION
