timestamp,drone_id,x,y,z,controller,distance_to_path,data_age_seconds,hijack_detected,hijack_duration,max_path_deviation,data_loss_duration,success_metric,anomaly_type
2026-04-29 12:31:56.602,1,0.2505699098110199,-2.0931081771850586,0.01072482019662857,CTR-7F3A9C,0.8660963652122667,0.06788969039916992,False,0,0,0,0,NONE
2026-04-29 12:31:56.718,2,-0.26936978101730347,-2.0963494777679443,0.006759434938430786,CTR-7F3A9C,1.188932883806972,0.07320261001586914,True,0,0,0,1,PATH_DEVIATION
2026-04-29 12:31:57.538,1,0.2516138255596161,-2.096285104751587,0.004599299281835556,CTR-7F3A9C,0.8690469707584788,0.4087636470794678,False,0,0.8660963652122667,0,0,NONE
2026-04-29 12:31:57.592,2,-0.2669924199581146,-2.097592830657959,0.007142864633351564,CTR-7F3A9C,1.1906156183087977,0.40346789360046387,True,0.0703582763671875,1.188932883806972,0,1,PATH_DEVIATION
2026-04-29 12:31:58.278,1,0.2552446126937866,-2.119518995285034,0.05326453596353531,CTR-7F3A9C,0.8913516619277533,0.5470588207244873,False,0,0.8690469707584788,0,0,NONE
2026-04-29 12:31:58.382,2,-0.2933696210384369,-2.110881805419922,0.04880061745643616,CTR-7F3A9C,1.1988235699558183,0.5419812202453613,True,0.8744525909423828,1.1906156183087977,0,1,PATH_DEVIATION
2026-04-29 12:31:59.024,1,0.24370357394218445,-2.0903236865997314,0.8942633271217346,CTR-7F3A9C,0.8645686466620245,0.08941459655761719,False,0,0.8913516619277533,0,0,NONE
2026-04-29 12:31:59.080,2,-0.27623677253723145,-2.13094162940979,0.8855871558189392,CTR-7F3A9C,1.221609912866622,0.08411073684692383,True,1.664447546005249,1.1988235699558183,0,1,PATH_DEVIATION
2026-04-29 12:31:59.810,1,0.24922879040241241,-2.084969997406006,1.0453613996505737,CTR-7F3A9C,0.8583159407583115,0.2848947048187256,False,0,0.8913516619277533,0,0,NONE
2026-04-29 12:31:59.892,2,-0.2737879455089569,-2.1212925910949707,1.0465282201766968,CTR-7F3A9C,1.2125798659036144,0.28978562355041504,True,2.362210750579834,1.221609912866622,0,1,PATH_DEVIATION
2026-04-29 12:32:00.614,1,0.24587424099445343,-2.088848114013672,1.076035976409912,CTR-7F3A9C,0.8627269963630462,0.483959436416626,False,0,0.8913516619277533,0,0,NONE
2026-04-29 12:32:00.680,2,-0.27987268567085266,-2.1060168743133545,1.073854684829712,CTR-7F3A9C,1.1964412744399597,0.4888429641723633,True,3.174684524536133,1.221609912866622,0,1,PATH_DEVIATION
2026-04-29 12:32:01.467,1,0.2554872930049896,-2.091975450515747,1.0750501155853271,CTR-7F3A9C,0.8641447163320134,0.1364305019378662,False,0,0.8913516619277533,0,0,NONE
2026-04-29 12:32:01.542,2,-0.3015839755535126,-2.114978790283203,1.0859336853027344,CTR-7F3A9C,1.2014756144750471,0.14171171188354492,True,3.9625744819641113,1.221609912866622,0,1,PATH_DEVIATION
2026-04-29 12:32:02.253,1,0.2507578134536743,-2.0583322048187256,1.068388819694519,CTR-7F3A9C,0.831829806924833,0.32660722732543945,False,0,0.8913516619277533,0,0,NONE
2026-04-29 12:32:02.383,2,-0.283633828163147,-2.0917696952819824,1.0727250576019287,CTR-7F3A9C,1.1817458039658633,0.3320341110229492,True,4.8245861530303955,1.221609912866622,0,1,PATH_DEVIATION
2026-04-29 12:32:03.127,1,0.2704295217990875,-1.9502063989639282,1.0604196786880493,CTR-7F3A9C,0.7219291086737836,0.0005369186401367188,False,0,0.8913516619277533,0,0,NONE
2026-04-29 12:32:03.131,2,-0.29623425006866455,-1.899760127067566,1.056107997894287,CTR-7F3A9C,0.9909365191046201,0.006151437759399414,False,5.665658712387085,1.221609912866622,0,0,NONE
