timestamp,drone_id,x,y,z,controller,distance_to_path,data_age_seconds,hijack_detected,anomaly_type,max_path_deviation,telemetry_loss_duration,time_to_first_anomaly,hijack_duration
2026-02-03 11:52:12.466,2,-0.5467413067817688,-1.9134138822555542,0.010021612979471684,CTR-7F3A9C,0.984524054339257,-0.059388160705566406,0,NONE,0.984524054339257,0,0,0
2026-02-03 11:52:14.728,1,0.5904635787010193,-1.9511221647262573,0.40196675062179565,CTR-7F3A9C,0.7361868702826462,0.498096227645874,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:15.024,2,-0.5638566017150879,-1.9573618173599243,0.39580997824668884,CTR-7F3A9C,1.0293444366934157,0.4927034378051758,1,PATH_DEVIATION,1.0293444366934157,0,45.89971041679382,0.0982215404510498
2026-02-03 11:52:17.525,1,0.5531588196754456,-1.945897102355957,1.0784547328948975,CTR-7F3A9C,0.7223214957059717,0.29958319664001465,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:17.532,2,-0.5471537709236145,-1.9087401628494263,1.0893038511276245,CTR-7F3A9C,0.9798753923264111,0.2933998107910156,0,NONE,1.0293444366934157,0,45.89971041679382,0
2026-02-03 11:52:19.918,1,0.5033100247383118,-1.729198932647705,1.055354356765747,CTR-7F3A9C,0.4999885567841373,0.2935142517089844,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:19.978,2,-0.5340529680252075,-1.5986073017120361,1.0697698593139648,CTR-7F3A9C,0.6694739192335841,0.288907527923584,0,NONE,1.0293444366934157,0,45.89971041679382,0
2026-02-03 11:52:22.151,1,0.41199809312820435,-1.3156837224960327,1.0326752662658691,CTR-7F3A9C,0.444492627918828,0.08998584747314453,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:22.224,2,-0.5090526342391968,-1.0408401489257812,1.02658212184906,CTR-7F3A9C,0.5423934400619402,0.07155466079711914,0,NONE,1.0293444366934157,0,45.89971041679382,0
2026-02-03 11:52:24.545,1,0.404387503862381,-1.2371419668197632,1.0165925025939941,CTR-7F3A9C,0.4456216613537305,0.1199195384979248,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:24.552,2,-0.507269024848938,-0.9249070286750793,1.0213093757629395,CTR-7F3A9C,0.5327553192998808,0.11571598052978516,0,NONE,1.0293444366934157,0,45.89971041679382,0
2026-02-03 11:52:27.178,1,0.40130895376205444,-1.2331805229187012,1.0104881525039673,CTR-7F3A9C,0.4487428665079419,0.337932825088501,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:27.270,2,-0.506503164768219,-0.9243514537811279,1.0103192329406738,CTR-7F3A9C,0.5335267371713557,0.34430456161499023,0,NONE,1.0293444366934157,0,45.89971041679382,0
2026-02-03 11:52:29.333,1,0.5471798777580261,-1.2270997762680054,1.005865454673767,CTR-7F3A9C,0.30309477429836945,0.10557389259338379,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:29.336,2,-0.6825088858604431,-0.927208662033081,1.0114109516143799,CTR-7F3A9C,0.35750201154173566,0.10066413879394531,0,NONE,1.0293444366934157,0,45.89971041679382,0
2026-02-03 11:52:31.616,1,0.7548336386680603,-1.2504494190216064,1.0015562772750854,CTR-7F3A9C,0.3549874666636904,0.43221592903137207,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:31.688,2,-0.9341027140617371,-0.9365394115447998,0.992995023727417,CTR-7F3A9C,0.434151966780203,0.4267106056213379,0,NONE,1.0293444366934157,0,45.89971041679382,0
2026-02-03 11:52:34.049,1,0.846193253993988,-1.2333297729492188,0.9997313022613525,CTR-7F3A9C,0.4462431084494779,0.02596735954284668,0,NONE,0.7361868702826462,0,0,0
2026-02-03 11:52:34.139,2,-1.037068247795105,-0.9533215761184692,1.0074442625045776,CTR-7F3A9C,0.5375743657414793,0.6062295436859131,0,NONE,1.0293444366934157,0,45.89971041679382,0
