event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-05-05 09:12:01,NONE,37.01173138618469,0.003091152310371409,0.07461094856262207,0.003091152310371409,0,0,0,DETECTION
1,2,2026-05-05 09:12:02,NONE,37.22826814651489,0.023633086428746532,0.0793452262878418,0.023633086428746532,0,0,0,DETECTION
2,1,2026-05-05 09:12:03,NONE,38.12722635269165,0.02309927458989346,0.07018876075744629,0.02309927458989346,0,0,0,DETECTION
3,2,2026-05-05 09:12:03,NONE,38.13328766822815,0.044081250693676896,0.06485748291015625,0.044081250693676896,0,0,0,DETECTION
4,1,2026-05-05 09:12:03,NONE,38.85206055641174,0.0077590155601501565,0.19858527183532715,0.02309927458989346,0,0,0,DETECTION
5,2,2026-05-05 09:12:03,NONE,38.85707402229309,0.0436663559533391,0.1934041976928711,0.044081250693676896,0,0,0,DETECTION
6,1,2026-05-05 09:12:04,NONE,39.61402750015259,0.012962419986724844,0.35882019996643066,0.02309927458989346,0,0,0,DETECTION
7,2,2026-05-05 09:12:04,NONE,39.61837029457092,0.03178601909105506,0.3522374629974365,0.044081250693676896,0,0,0,DETECTION
8,1,2026-05-05 09:12:05,NONE,40.451109170913696,0.024745874460673153,0.0022668838500976562,0.024745874460673153,0,0,0,DETECTION
9,2,2026-05-05 09:12:05,NONE,40.45759987831116,0.026972300087695255,0.592902660369873,0.044081250693676896,0,0,0,DETECTION
10,1,2026-05-05 09:12:06,NONE,41.29451370239258,0.002787943482398997,0.23953866958618164,0.024745874460673153,0,0,0,DETECTION
11,2,2026-05-05 09:12:06,NONE,41.298688888549805,0.03096061676518129,0.24463987350463867,0.044081250693676896,0,0,0,DETECTION
12,1,2026-05-05 09:12:07,NONE,42.19267153739929,0.014420162439346323,0.5385851860046387,0.024745874460673153,0,0,0,DETECTION
13,2,2026-05-05 09:12:07,NONE,42.289435625076294,0.004531095140623934,0.5437700748443604,0.044081250693676896,0,0,0,DETECTION
14,1,2026-05-05 09:12:08,NONE,43.19069576263428,0.008467744588851939,0.3428020477294922,0.024745874460673153,0,0,0,DETECTION
