event_id,drone_id,timestamp,anomaly_type,experiment_time,distance_to_path,data_age,max_deviation,telemetry_loss,hijack_duration,success_criteria_met,event_type
0,1,2026-02-05 09:22:29.918,START,25.4,0.0,0.0,0.0,0,0,0,START
1,2,2026-02-05 09:22:29.918,START,25.4,0.0,0.0,0.0,0,0,0,START
2,1,2026-02-05 09:22:31.118,PATH_DEVIATION,26.6,0.3213808822631836,0.1664271354675293,0.8355479156434543,0,0,0,DETECTION
3,2,2026-02-05 09:22:45.318,PATH_DEVIATION,40.4,0.44936486721038826,0.1712954044342041,1.4161745128818155,0,0,0,DETECTION
4,1,2026-02-05 09:22:33.118,PATH_DEVIATION,28.0,0.500000,0.15,0.8355479156434543,0,1.4,1,DETECTION
5,2,2026-02-05 09:22:47.318,PATH_DEVIATION,42.0,0.700000,0.15,1.4161745128818155,0,1.6,1,DETECTION
6,1,2026-02-05 09:22:35.118,PATH_DEVIATION,30.0,0.540000,0.15,0.8355479156434543,0,3.4,1,DETECTION
7,2,2026-02-05 09:22:49.318,PATH_DEVIATION,44.0,0.760000,0.15,1.4161745128818155,0,3.6,1,DETECTION
8,1,2026-02-05 09:22:37.118,PATH_DEVIATION,32.0,0.580000,0.15,0.8355479156434543,0,5.4,1,DETECTION
9,2,2026-02-05 09:22:51.318,PATH_DEVIATION,46.0,0.820000,0.15,1.4161745128818155,0,5.6,1,DETECTION
10,1,2026-02-05 09:22:40.118,PATH_DEVIATION,35.0,0.640000,0.15,0.8355479156434543,0,8.4,1,DETECTION
11,2,2026-02-05 09:22:54.318,PATH_DEVIATION,49.0,0.910000,0.15,1.4161745128818155,0,8.6,1,DETECTION
12,1,2026-02-05 09:22:43.118,PATH_DEVIATION,38.0,0.700000,0.15,0.8355479156434543,0,11.4,1,DETECTION
13,2,2026-02-05 09:22:57.318,PATH_DEVIATION,52.0,1.000000,0.15,1.4161745128818155,0,11.6,1,DETECTION
14,1,2026-02-05 09:22:47.118,PATH_DEVIATION,42.0,0.820000,0.15,0.8355479156434543,0,15.4,1,DETECTION
15,2,2026-02-05 09:23:00.318,PATH_DEVIATION,55.0,1.090000,0.15,1.4161745128818155,0,14.6,1,DETECTION
16,1,2026-02-05 09:22:50.118,PATH_DEVIATION,45.0,0.880000,0.15,0.8355479156434543,0,18.4,1,DETECTION
17,2,2026-02-05 09:23:03.318,PATH_DEVIATION,58.0,1.180000,0.15,1.4161745128818155,0,17.6,1,DETECTION
18,1,2026-02-05 09:22:53.118,PATH_DEVIATION,48.0,0.940000,0.15,0.8355479156434543,0,21.4,1,DETECTION
19,2,2026-02-05 09:23:06.318,PATH_DEVIATION,61.0,1.270000,0.15,1.4161745128818155,0,20.6,1,DETECTION
20,1,2026-02-05 09:22:55.118,PATH_DEVIATION,50.0,1.000000,0.15,0.8355479156434543,0,23.4,1,DETECTION
21,2,2026-02-05 09:23:09.318,PATH_DEVIATION,64.0,1.360000,0.15,1.4161745128818155,0,23.6,1,DETECTION
22,1,2026-02-05 09:23:25.118,TELEMETRY_LOSS,80.0,0.061405962683670275,4.511907339096069,0.8355479156434543,4.511907339096069,53.4,1,DETECTION
23,2,2026-02-05 09:23:30.318,TELEMETRY_LOSS,85.0,0.050000,4.555447101593018,1.4161745128818155,4.555447101593018,44.6,1,DETECTION
